Name	Calb_LAG	Calb_LL	Calb_DS	Calb_PS	Calb_PLAT	Calb_HS5	Calb_HS15	Calb_HS30	Calb_HS45	Calb_HS60	Calb_Salt.5	Calb_Salt.15	Calb_Salt.30	Calb_Salt.60	Calb_Ox5	Calb_Ox15	Calb_Ox30	Calb_Ox60	Calb_0.2MKCl.10	Calb_0.2MKCl.20	Calb_0.2MKCl.40	Calb_0.2MKCl.80	Calb_0.4MKCl.10	Calb_0.4MKCl.20	Calb_0.4MKCl.40	Calb_0.4MKCl.80	Calb_0.8MKCl.10	Calb_0.8MKCl.20	Calb_0.8MKCl.40	Calb_0.8MKCl.80
orf19.5965	-0.456015	0.463914	0.442009	0.948143	0.167813	0.182179	0.78064	0.47362	0.326398	-0.106949	0.659334	0.654163	0.337885	-0.655453	0.47946	0.376144	0.776848	1.06628	0.349399	0.282554	-0.517901	0.0885932	0.455857	1.02311	-0.458252	-0.424402	0.00341094	0.385618	1.27105	-0.364994
orf19.5967	-0.364018	-0.854343	-1.04451	-1.56187	-1.34264	-0.10321	-0.334765	-0.451202	-0.758729	-0.527275	-0.0522177	-0.00250876	0.211668	0.480964	-0.439707	-0.115971	-0.367897	-0.174897	-0.0167174	-0.00722244	-0.10434	0.0366232	-0.188625	0.00461846	-0.022805	-0.0695327	-0.179132	-0.274737	-0.226091	-0.284311
orf19.5968	-0.58238	0.0996137	-0.0464987	-0.142661	-0.202487	0.212396	0.772018	1.04717	0.911525	0.604581	0.190002	0.336871	0.36431	-0.0794736	-0.0944307	-0.185967	-0.65961	-0.12397	0.251398	0.479363	0.048028	-0.105577	0.382529	0.560247	0.0456403	-0.231686	0.0302831	0.397138	0.959651	0.417963
orf19.597	-1.43009	0.0695923	0.26171	-0.0308562	0.175336	0.203397	0.249778	0.249932	0.074762	-0.178679	0.0920341	0.206139	0.238544	-0.0869673	-0.020288	0.303298	0.942597	0.617803	0.590344	0.466933	0.129297	0.165446	0.452838	0.741324	0.278841	0.063287	0.269211	0.233151	0.0823173	-0.242276
orf19.5970	0.473259	-0.789069	-0.522993	-0.956096	-1.2366	-0.0804275	-0.112688	-0.070991	0.0263612	0.125741	-0.775698	-0.528526	-0.0236303	-0.0922014	-0.176713	-0.367825	0.353918	0.4511	-0.612738	-0.0602566	-0.268399	0.048314	-0.354518	-0.212658	0.102368	0.00354127	0.238553	-0.559733	-0.199005	0.210398
orf19.5971	0.465084	-0.0397976	-0.0754883	0.162418	0.312707	-0.188968	0.0156117	0.322216	0.352285	0.492949	-0.464963	0.0408539	0.301738	0.230113	-0.0398092	0.0529664	0.467767	0.235617	-0.0543316	0.226386	0.10953	0.216797	-0.0322564	0.228206	0.394148	0.330074	0.0683039	-0.606885	0.214902	0.424087
orf19.5973	-1.68323	0.333939	0.200551	0.839046	0.740496	0.295454	0.642336	0.449719	0.573326	0.484448	-0.0591997	0.215374	-0.0333206	-0.426048	-0.0487015	-0.0933596	-0.00684479	0.508276	0.497523	0.332732	-0.0123795	0.215637	-0.108103	0.633894	-0.111979	0.0277826	-0.199173	-0.450852	0.660967	0.106967
orf19.5974	-1.21336	0.516971	1.12855	1.27936	0.669873	-1.09506	-0.261291	0.257779	-0.00740327	0.141336	0.462928	0.358024	-0.538162	-0.293435	0.433376	-0.652802	0.239649	0.377495	-0.284148	-0.341129	0.0154505	-0.455133	0.387709	-0.542797	0.238974	-0.344772	-0.265496	1.00964	0.402682	0.220349
orf19.5975	0	0.412863	2.03264	4.23924	6.80612	0	0.351514	-0.473848	0	0	0.000903826	-0.108854	-0.348756	-0.57314	0	0.0239964	0	-0.244366	-0.908107	-0.732938	-1.57641	-0.908107	-0.671818	0.000660854	0	0	0	2.43664	0	0
orf19.5976	-1.82178	-0.853712	-0.175697	-0.106819	-0.810646	-0.667859	-0.0393808	-0.0462234	-0.300059	-0.0190041	-0.182026	-0.158918	-0.3019	0.111438	-0.487506	-0.563008	-0.359863	-0.654472	0.0353991	-0.206824	0.184567	-0.104281	0.0374037	-0.402579	0.36876	0.166923	-0.144576	-0.282469	-0.545659	0.0738857
orf19.5977	-0.354194	-0.627862	-0.0482404	-0.61598	-0.205932	-0.661021	-1.1466	-0.726759	-0.768678	-0.777135	0.039563	0.40457	0.0342581	0.69255	-0.109458	0.151009	-0.19511	-0.221901	0.299797	-0.173769	0.308081	-0.0272305	0.489263	0.0686317	0.367177	0.387807	-0.11446	0.0782146	-0.27701	-0.17673
orf19.5978	-0.108208	0.393433	0.836711	1.06534	1.09467	0	0.0403706	1.62436	0.305962	1.77624	0.557324	0.297095	1.92115	0.0416042	0.908859	1.13039	1.0781	0.893498	0.392164	0.515364	0.392164	-0.014438	0.405204	0.613399	0.759525	0.454797	1.4272	-0.528683	1.46621	0.830967
orf19.5980	-1.96107	0.982373	1.01508	0.980269	0.919266	1.50791	1.90332	1.26393	1.17439	0.676891	0.893108	1.46375	-0.443299	-1.05438	0.782434	1.10997	1.69314	0.452316	0.969106	-0.392222	-0.738308	0.0112156	0.846203	0.590488	-1.54466	-1.13856	0.40598	0.835159	0.640604	-0.531629
orf19.5982	-0.0742036	-0.59134	-2.00775	-3.44374	-1.50269	-0.135056	-0.301837	-0.134839	-0.166981	0.0518876	-0.24639	-0.300958	-0.0496467	-0.123452	-0.167757	-0.215715	-0.54812	-0.359548	-0.267894	-0.0462754	-0.0846824	0.358426	-0.0528645	-0.28553	-0.124242	0.33438	-0.0975262	0.106238	-0.125217	0.133474
orf19.5984	-1.16613	-0.390564	-0.320305	-0.174139	-0.215341	-0.710213	-0.474705	-0.408313	-0.689733	-0.402478	0.789033	0.937565	0.835323	0.845353	-0.725767	-1.34619	0.762751	1.21831	0.496033	0.221798	0.17879	0.438689	0.593329	0.647749	-0.248328	0.224589	0.700535	1.09942	0.699811	-0.148816
orf19.5985	-0.221075	-0.596526	-0.472014	-1.02515	-0.854208	0.0186199	-0.111654	-0.338131	-0.302516	-0.273683	-0.237676	0.126243	0.157351	0.0534714	-0.0935148	-0.0219666	-0.404656	0.0657675	0.213859	0.0735994	-0.0797349	-0.081594	0.132512	0.545136	-0.0255931	0.206139	-0.0567374	-0.205705	0.431768	-0.161034
orf19.5986	0.563968	0.53318	0.797724	0.929547	1.10654	-0.492407	-0.0813674	-0.258734	-0.0425939	0.278018	0.425229	0.365361	0.171905	0.0923294	0.154425	0.30936	0.57818	0.610359	-0.310896	-0.152213	-0.00583021	0.353222	0.112557	1.06647	0.819938	0.463484	0.816105	1.06693	0.628937	0.186575
orf19.5987	1.00936	-1.71289	-2.14619	-2.58825	-1.78575	-1.2832	-2.02142	-1.17645	-1.20793	-0.737102	-0.426869	-0.614553	0.0899817	0.872024	-0.789973	-0.263705	-0.943398	-0.582798	-0.285193	-0.00526041	0.501455	0.0519831	0.0810023	-0.145676	0.634438	0.640003	0.349927	-0.0382623	-0.324365	0.021368
orf19.5989	-0.151618	-0.259449	-0.513497	-0.879265	-1.03256	-0.43697	-2.27011	-2.35277	-1.73603	-1.25572	-0.257028	-0.47046	0.519559	0.531082	-0.261873	-0.114491	-0.0659328	0.538753	-0.068317	0.0969282	0.39061	0.364194	-0.170337	0.177819	0.569238	-0.0357778	0.0149205	-0.163779	-0.584307	0.342758
orf19.5991	0.780968	-2.39874	-3.00275	-4.02516	-2.5609	-1.3516	-4.149	-2.39287	-2.47287	-1.352	-1.49676	-2.24978	-0.504024	1.15454	-0.884641	-1.42552	-3.043	-0.612656	-0.557454	0.0607376	0.565008	-0.215471	-0.471534	-1.67212	0.652486	0.778613	-0.1886	-0.503388	-2.46306	0.0659005
orf19.5992	-1.08888	-0.370299	-1.15403	-1.33832	-0.51953	0.739704	0.855141	-0.0511018	-0.865823	-1.06605	-0.635992	-0.876601	0.829247	0.0356827	-0.719519	-0.646096	-2.09624	0.322698	-1.85973	0.578455	0.127598	0.247355	-1.01734	-0.535405	0.037314	0.141637	-0.645476	-0.758374	-1.54653	-0.553159
orf19.5994	1.14387	-0.504289	-0.472628	-1.07341	-1.60444	-0.288585	0.0457544	-0.764003	-1.01784	-1.05968	0.00682548	0.661204	1.01935	0.629606	0.0465026	-0.235135	-0.762904	0.0182435	-0.0558147	0.485937	0.177793	0.276111	-0.136934	0.514515	0.168082	0.0983365	-0.165442	-0.225714	0.484961	0.0101704
orf19.5995	-0.472032	0.659264	0.715475	0.285878	-0.035608	0.380309	1.03234	1.30874	1.1849	0.533417	0.586071	0.779629	0.558108	-0.216534	0.358054	0.186396	0.155228	-0.0371855	0.319718	0	-0.355377	-0.0474823	0.43281	0.557423	-0.396244	-0.83224	0.330011	0.908155	0.699789	0.114905
orf19.5996.1	0.0503419	-0.11331	-1.34954	-3.00361	-1.10996	0.0897685	0.306621	0.0832221	0.18319	0.146942	-0.226392	-0.166922	-0.052877	-0.0548817	0.085804	-0.0740653	-0.443569	-0.191677	0.484267	0.267579	0.218514	0.355866	0.184961	0.183442	0.254164	0.504903	0.0691355	0.0501721	-0.411405	-0.0315276
orf19.5999	-0.0772224	-0.165189	0.0496058	-0.306234	-1.7397	-0.168237	0.198957	-0.157798	-0.362655	0.0485707	0.244178	-0.22602	-0.269314	-0.11307	0.109112	-0.10865	-1.18436	-0.594231	-0.0569184	-0.137267	0.136403	0.00415478	-0.0540398	-0.798491	0.155129	-0.225491	0.414677	-0.1141	-0.382784	-0.211389
orf19.600	1.51848	-0.245681	-0.264199	-0.11928	-0.377355	-0.227667	-0.673739	-0.190285	-0.103501	0.148878	-0.714539	-0.628391	0.0777145	0.448808	-0.264528	-0.741413	-1.57863	-0.585194	-0.605433	0.0822501	0.539875	-0.0730684	-0.679546	-0.706372	0.516513	0.356354	-0.067119	-1.02631	-0.987244	0.064496
orf19.6000	-1.60317	0.403666	0.617671	0.440897	1.27385	0.00546334	0.198232	-0.279682	-0.526664	-0.275678	-0.523404	-0.248292	0.26626	0.629064	-0.0446725	-0.256174	-1.5608	0.0725695	0.402042	0.136846	1.14009	0.154286	0.977694	-0.0745396	1.07871	0.659227	-0.307866	0.50205	0.408991	1.32679
orf19.6001	0.330931	1.27989	2.12315	2.43804	1.03871	-0.142166	-0.107351	-0.395573	-0.600208	-0.636198	0.79831	0.871655	0.348073	-0.868621	1.25901	1.45898	2.09273	-0.205836	0.169545	0.434568	-0.198832	0.108283	1.34472	1.6487	0.243528	-0.0951388	0.251872	0.895834	1.43221	-0.0494622
orf19.6002	-0.246256	-0.0858391	-1.19846	-1.8643	-0.587292	0.136849	0.0501378	-0.0138651	-0.0920105	-0.221325	-0.0352934	0.0138819	0.0623752	-0.0612137	-0.0334802	-0.0568907	0.000301748	-0.239466	-0.22956	0.074225	-0.183253	-0.125027	0.0684795	-0.0792482	-0.0945211	-0.0216292	-0.455776	-0.208314	0.0224577	0.146482
orf19.6003	0.185973	0.222395	0.948123	0.899145	1.11262	-0.970416	-0.505051	-0.0464421	0.247989	0.344755	0.414174	-0.355452	0.293213	0.325159	0.0635416	-1.22027	-1.36808	-0.758289	-0.586853	-0.176522	0.290005	0.161555	-0.0895464	-0.353397	-0.0724394	0.164078	1.12574	1.53236	-0.0435733	-0.0282542
orf19.6005	-2.69088	1.30087	2.15853	2.08908	1.14643	0.06545	0.873288	0.574804	0.494083	0.0955795	1.77645	2.8848	0.0331649	0.044813	0.431269	-0.622842	-0.360358	-0.0944936	2.17278	-0.0892501	0.023857	0.205417	2.49371	1.78075	-0.0602782	0.0634558	1.03863	2.92653	2.14522	0.675429
orf19.6007	0.580253	-1.29	-0.878161	-1.86792	-1.38971	-0.893085	-1.42643	-0.982219	-0.550086	-0.154831	-0.505786	-0.323278	-0.721091	-0.00201879	-0.684923	-1.26216	-1.33555	-0.69652	-0.0851979	-0.167891	1.15382	0.24291	0.667572	0.162631	1.47953	1.00499	0.047624	0.587519	-0.318087	0.472769
orf19.6008	-1.73175	0.511337	0.58451	-0.0254357	-0.212883	-0.641993	-1.81934	-1.02294	-1.56369	-1.68157	-0.0890772	-1.1802	-0.106278	-0.324359	-0.261754	-1.77214	-2.95829	-4.23508	-1.40866	-0.605863	-0.536033	-0.439664	-2.05015	-1.29671	-0.666618	-0.00137355	0.596081	0.0950203	-1.25288	-0.194696
orf19.6008.3	0.126329	0.185795	-0.178155	0.578933	0.770542	0.164632	0.0501509	-0.144343	-0.174491	-0.140225	-0.263899	-0.35911	-0.216633	-0.298744	0.0229262	-0.322822	0.411847	0.358201	0.010381	0.246165	0.318517	0.260192	-0.197535	-0.314274	-0.285083	0.386393	-0.681194	-0.827835	-0.386887	-0.182054
orf19.6008.4	-0.118863	-0.277775	-0.784735	-0.394666	0.0568121	-0.144284	0.0242268	0.174902	0.257035	0.482689	-0.821235	-0.524889	-0.0273579	0.238601	-0.319076	-0.987328	-1.22453	-0.259566	-0.0481414	0.0973782	0.0969627	0.156132	-0.574264	-0.00531868	0.0168213	0.421261	-0.905965	-1.15841	-0.175503	0.155169
orf19.6009	0.36284	0.225603	0.434151	0.279563	0.258753	0.290338	0.432865	0.355185	0.421677	0.291223	0.00473763	0.11274	0.258418	0.263369	0.001991	-0.221553	-0.154386	0.0567623	-0.169854	0.0814596	0.0545431	0.0963829	-0.296596	-0.0633731	-0.00274474	-0.109421	-0.222914	-0.453404	-0.147596	-0.124448
orf19.6010	-2.08693	0.129149	0.284112	-0.337824	-0.319397	-0.214642	-0.596944	-0.0969115	-0.21829	-0.376433	-0.911028	-2.06211	0.3431	0.33032	-0.632357	-1.76682	-3.13012	-2.76153	-1.49891	-0.494008	0.201275	-0.149277	-2.47753	-1.49286	0.203522	0.169973	-0.258421	-1.41395	-1.84964	0.186857
orf19.6010.1	0.739156	-0.417001	-1.03774	-0.759688	-1.18761	-0.00228075	0.121733	-0.0245925	0.022969	0.0949484	-0.19251	-0.285124	-0.253379	-0.0839332	-0.0957964	-0.136538	-0.294579	-0.0979231	-0.00937773	0.077872	0.219674	0.25814	-0.196444	-0.15166	-0.226956	-0.063745	0.187901	-0.153748	-0.164484	-0.193261
orf19.6011	0.0428573	0.101036	0.812094	0.294144	0.175832	-0.28076	-0.294599	-0.336074	-0.345713	-0.52016	-0.184467	-0.321102	-0.428265	-0.404335	-0.0195568	-0.367945	-0.454423	-0.36929	-0.144857	-0.187173	-0.251424	0.0597247	0.232221	0.0845509	-0.17329	0.00590892	-0.293314	-0.363221	-0.55293	-0.0667602
orf19.6012	0.0528123	0.0501433	0.0363314	0.0537508	0.321569	0.413915	0.897951	0.655669	0.616382	0.315142	-0.0872762	0.214264	0.244232	-0.281994	0.0644851	-0.44809	-0.156788	-0.198125	0.176281	-0.0340579	-0.209566	0.032346	0.0387031	0.161426	-0.0158124	-0.0770575	-0.139518	-0.301389	0.461321	0.11146
orf19.6013	-1.08459	-0.504666	-1.03571	-0.934316	-0.645852	-0.703409	-0.757371	-0.60229	-0.598849	-0.422631	-0.267375	-0.0973908	0.132133	0.349965	-0.997465	-2.43088	-2.35761	-0.828131	-0.420318	-0.0645863	-0.172397	0.00411521	-0.0653137	-0.433176	0.346981	-0.0116009	-0.0942771	0.00228633	-0.275566	0.381995
orf19.6014	1.03749	-1.54965	-3.16401	-2.45781	-1.3483	-1.81995	-3.07089	-1.69124	-1.46327	-0.838569	-1.08771	-1.4486	-0.0103144	1.30919	-0.661402	-0.687052	-2.15133	-0.93516	-0.939202	-0.154748	0.429325	-0.19371	-0.743859	-1.66249	0.6021	0.371019	0.134759	-0.272943	-1.92539	0.197273
orf19.6016	0.0713436	0.421731	0.277569	0.597839	0.774078	0.65501	0.770965	0.389494	0.511789	0.0771095	0.162799	0.302473	-0.182934	-0.579874	0.372849	0.164529	0.476019	0.104711	0.42249	-0.41413	-0.470235	-0.236841	0.423687	0.490218	-0.101086	-0.285258	0.197058	-0.317015	-0.00522604	-0.37744
orf19.6017	-1.60406	-0.226949	-0.17491	0.319968	0.665476	-0.0422065	1.09757	1.53128	1.6442	1.1067	1.61528	2.85639	0.547965	0.44435	0.206688	-0.362835	-0.921235	-2.54118	4.46866	0.39859	0.615345	0.776014	3.88507	2.57485	0.346292	0.619979	0.989297	3.15382	2.19385	1.62927
orf19.6018	0.0121815	0.806317	0.907253	0.445954	0.781177	0.186497	0.43301	0.251992	0.209889	0.0795979	-0.147767	0.72147	0.429832	0.241421	0.194825	-0.202321	-0.164337	0.441461	0.493892	0.380171	0.314074	-0.0807863	-0.0249402	0.598729	0.126151	-0.293942	-0.175134	-0.727206	0.572313	0.0349407
orf19.6020	-0.389253	1.25428	1.39761	1.86799	1.39267	-0.373153	0.411585	0.445558	0.669706	0.422407	0.386137	0.200829	-0.424412	-0.714624	0.159015	0.546771	2.53287	2.00155	0.377238	0.00382608	-0.00243379	0.105367	1.01357	0.516962	0.188891	-0.0730009	0.337379	0.799912	0.504875	-0.220899
orf19.6022	-0.590281	-0.46863	-0.612959	-3.27352	-1.56029	-1.09824	-0.459849	-0.798984	-0.450649	-0.432044	-1.97178	-3.49853	1.19534	0.688608	-1.08911	-2.25866	-2.87447	-1.11879	-3.23601	0.180691	0.187195	0.0556307	-4.45247	-3.06238	-0.0750776	-0.277581	-0.587508	-2.56944	-1.0199	0.126903
orf19.6023	-1.12264	-0.148903	0.487546	0.613548	0.268784	-1.49762	-1.729	-1.058	-0.65143	-0.494079	1.13659	0.232023	-0.153761	0.526991	0.80242	0.667318	1.79304	1.71857	-0.420098	-0.213625	0.334275	0.133629	0.120081	0.0992741	0.496261	0.136772	0.0912948	0.42598	0.568187	0.361741
orf19.6024	-0.463755	-0.17089	-0.144204	-0.0593929	-0.153606	-0.490564	-0.190627	-0.316631	-0.464373	-0.234461	-0.0228958	-0.00467276	-0.512434	-0.755456	-0.115106	-0.164386	-0.167183	0.0562062	0.109219	-0.260995	-0.498412	-0.444193	0.103449	-0.663685	-1.07228	-0.231948	0.230045	0.367689	0.544796	-0.420651
orf19.6025	0.172897	-1.53343	-1.42331	-2.48176	-1.82087	0.448577	0.384341	0.0926229	-0.268233	-0.486681	0.0270395	-0.234544	-1.1402	-0.796303	-0.0696579	-0.445769	-1.50563	-1.5545	-0.417573	-1.38245	-1.4722	-0.727258	-0.285767	-0.988247	-1.12955	-0.315532	-0.12407	-0.593319	-1.59976	-1.26026
orf19.6026	-1.3269	-0.875121	-1.67066	-4.52457	-2.73808	-0.20931	-1.19015	-0.538326	-0.232715	-0.259607	-1.03196	-1.25499	-0.241836	0.774587	-0.754454	-1.69933	-3.13969	-1.97758	-0.391124	-0.561131	-0.706	-0.60531	-0.872382	-1.18269	0.0494729	-0.109065	0.0375441	-0.928934	-2.73321	-0.516729
orf19.6028	1.68846	0.283699	0.226115	0.569936	0.958574	0.178347	-0.0573874	-0.0642642	0.680994	1.96115	0.342952	-0.0471598	0.121263	0.62933	0.217256	0.0852646	0.0232375	0.158576	-0.417662	-0.846843	-0.157228	0.0772871	-0.224113	-0.10876	0.411644	0.297937	0.857536	-0.0977527	-0.958452	0.225812
orf19.6029	0.798346	-0.694733	-1.64496	-1.71971	-1.15583	-0.258321	-0.635686	-0.694938	-0.566393	-0.546833	-0.449285	0.535609	0.991265	0.798845	-0.447941	-1.3929	-1.61286	-0.830487	0.0144249	0.533826	0.144873	0.109193	-0.08475	0.12182	0.206864	0.122097	-0.171749	-0.0287334	0.780373	0.632422
orf19.603	1.05207	-1.75452	-2.40079	-2.55186	-1.28543	-2.00069	-2.92583	-1.80328	-1.63996	-1.04243	-1.35249	-1.3474	0.131037	1.38758	-1.35977	-0.321491	-2.15981	-1.22944	-0.555748	0.36144	0.613653	-0.0256533	-0.576107	-0.743763	0.742054	0.44535	0.110948	-0.531173	-1.76356	0.0411947
orf19.6031	-2.00745	0.552683	0.923866	1.20258	0.684349	0.709374	0.996159	0.408565	0.29506	0.322149	0.360832	0.719778	-0.206681	-0.748631	0.386626	0.408275	1.45118	2.23435	0.347819	0.0592342	-0.1786	-0.0112846	0.759529	0.960485	-0.10924	-0.306331	-0.0748719	0.681077	1.23898	-0.20417
orf19.6032	0.444631	-0.187512	-0.966537	-1.71164	-0.590365	-0.0587213	-0.147619	-0.0089559	-0.192069	-0.2101	-0.311298	-0.296361	0.315163	0.675876	-0.320214	0.0628592	-0.587459	-0.41985	-0.0203139	0.102811	0.224009	0.104254	-0.273195	-0.153924	0.120918	0.135552	-0.256308	-0.104177	-0.117593	0.21399
orf19.6033	-0.12356	-0.18706	0.0824012	-0.614975	-0.381928	-0.283561	-0.255277	-0.0862132	-0.0696691	-0.267293	-0.0350687	0.042839	0.0914572	-0.193597	0.0348758	-0.0156328	0.0748133	0.219858	-0.0811953	-0.0965072	-0.162124	-0.126911	-0.0530063	0.0347317	-0.0995945	-0.13124	-0.253348	-0.384915	-0.0936904	-0.195702
orf19.6034	-0.952071	0.0162549	-0.0456116	-1.00479	-2.24912	0.0676122	-0.154062	-0.0884462	-0.0612913	0.0267039	-0.341374	-1.16664	-0.285164	-0.124285	-0.19705	-0.44569	-0.753626	0.279459	-0.509463	-0.325723	0.195415	0.195737	-0.318071	-1.28104	-0.395638	-0.20545	0.536627	0.237883	-0.567907	-0.114352
orf19.6035	-0.0754424	-1.0931	-1.5764	-0.656871	-0.33433	0.385688	0.346175	0.287767	0.260404	0.282092	-0.272444	-0.225345	-0.312953	0.0885759	-0.138109	-0.280219	-1.08502	-0.743147	0.0336516	0.101691	0.241376	-0.143907	-0.165093	-0.107069	-0.048642	0.124635	-0.0648022	-0.0165216	-0.207077	0.332603
orf19.6036	-2.39902	0.0509257	-0.305516	0.0236416	-0.257735	0.538419	0.962453	0.586281	0.511646	0.277599	-0.270342	0.150339	-0.348432	-0.615345	0.104503	-0.370355	-0.108548	-0.0709061	0.103713	-0.0683045	-0.443257	-0.118611	0.0303603	0.220864	-0.122113	-0.383642	-0.0571179	-0.212636	0.499682	0.160035
orf19.6037	0.872124	1.94755	1.05231	0.429176	-0.157028	-0.11714	-0.000801432	-0.1232	0.441633	0.428238	-0.0597955	0.237383	-0.397812	-0.423381	0.632564	1.1245	0.948248	-0.0851041	-0.0660007	0.0336922	-0.220723	-0.0289085	0.113086	0.305624	0.369524	-0.111297	-0.448088	-0.1943	-0.0148839	-0.221134
orf19.6038	-2.28671	0.178865	0.129777	0.210123	0.0949158	-0.633968	0.226326	-0.231767	-0.019064	-0.248315	0.661697	0.809948	-0.477624	-0.341634	0.219708	0.0928093	0.734003	0.557818	0.746371	0.071048	0.00372803	0.0250768	1.36335	1.02785	0.533452	-0.0621076	0.0223454	1.13353	0.800117	-0.0907536
orf19.6039	0.220672	-0.11444	-0.0285595	-0.0921553	-0.402916	0.591449	0.53684	0.186848	0.141755	-0.0929078	-0.113277	0.36972	-0.150347	-0.260919	-0.170423	-0.00724936	0.519592	0.577864	0.524882	0.124815	0.0261972	0.0656415	0.474808	0.680864	0.110645	-0.104106	0.0761919	0.372019	0.490441	-0.112162
orf19.604	0.0305283	0.0938547	0.7549	0.572624	0.71718	0	0.181392	-0.0632338	-0.581317	0.549954	-0.289043	0.478354	1.18465	0.318232	-0.255951	0.418897	1.43938	0.812061	0	-0.387922	-0.41747	0.408791	0.296852	0.296852	0.296852	0.296852	0.229646	-0.62814	1.01099	-0.31408
orf19.6040	-0.177147	-0.0270239	0.485965	0.234608	-0.250148	0.124824	0.43294	0.186632	-0.0597598	-0.232833	0.134405	0.118993	-0.173104	-0.321262	0.104056	0.157909	0.953925	0.936555	-0.0240428	0.0517382	-0.0790892	-0.0630925	0.366654	0.425424	0.107336	-0.0161143	0.0409009	0.188118	0.255192	-0.00578394
orf19.6041	0.907233	-0.747669	-0.955608	-2.03652	-0.782504	-0.634861	-1.20787	-0.484926	-0.279511	0.0400013	-1.18633	-1.24805	0.0673276	0.843592	-0.853571	-0.326833	-1.19191	-1.07453	-0.673229	-0.294613	0.576567	0.370955	-0.734755	-1.25154	0.035095	0.516268	0.100605	-0.700225	-1.07538	0.355386
orf19.6043	-0.620001	0.35137	0.795102	0.695332	0.630672	-0.986329	-0.434963	-0.212257	0.129697	-0.271001	0.393787	0.801301	0.680812	0.136485	0.46187	0.327779	1.02461	1.08343	0.461227	0.594557	0.172644	0.00086578	0.377914	1.59358	0.608188	0.216466	0.279174	-0.290273	1.40718	0.677706
orf19.6044	1.00492	0.093178	0.336496	0.15115	0.0288333	0.198741	0.194791	0.18636	0.238346	0.0463176	0.0929183	0.397219	0.0447475	-0.100806	-0.201553	-0.604444	-0.211574	0.210326	0.055879	-0.0697902	-0.0444036	0.0371676	0.366417	0.094865	0.125963	0.067736	0.0579477	0.25255	0.464691	0.27821
orf19.6045	-0.699796	0.109518	0.262818	0.38877	0.749528	-0.164046	0.0590453	-0.055845	-0.0288508	-0.236564	0.420757	-0.056158	-0.285435	-0.55088	0.262374	0.00491988	-0.13426	-0.784046	-0.183986	-0.299289	-0.342127	-0.193069	-0.0997866	0.191853	0.178636	-0.302508	0.103184	-0.234101	-0.330599	-0.401504
orf19.6046	-0.229206	-0.0835967	0.0949901	-0.0531966	-0.65173	0.232953	0.802905	0.568809	0.651878	0.612632	0.0541815	0.0521718	0.049608	0.127907	0.0354747	-0.266946	-0.189359	-0.29027	-0.26475	-0.0868432	-0.0954262	-0.0170115	-0.233117	-0.435036	0.184881	-0.191718	0.151409	-0.0563481	0.112571	0.27313
orf19.6047	-0.296372	-0.0389843	0.135178	-0.462673	0.896309	-0.127447	-0.126802	0.193642	0.356307	0.570473	-0.746282	-1.02989	-0.406536	-0.0965345	-0.562742	-0.847479	-2.00554	-0.653697	-0.246023	-0.0628924	0.101708	0.368093	-0.663142	-0.349614	0.115772	0.487744	-0.0390155	-0.891355	-0.587065	0.294997
orf19.6048	-0.683582	1.0891	1.70602	2.00462	1.36667	0.145902	0.225065	0.150711	0.482304	0.104111	0.482407	0.848893	0.385316	-0.259033	-0.829506	-0.49334	1.6016	1.76135	0.336847	0.397474	-0.0832825	0.200913	0.367486	0.463615	-0.272745	-0.133403	-0.325857	0.320347	0.855316	0.418666
orf19.6049	0.284724	0.23981	0.421903	0.350988	0.230491	-0.242624	0.280339	0.130552	0.157357	0.13397	0.391933	0.717858	1.16841	0.622959	0.287128	0.0693371	0.993616	1.02632	-0.0634969	0.419745	0.156038	0.247806	0.297958	-0.425484	0.216501	0.258593	-0.40005	0.18525	0.328428	0.395449
orf19.6052	0.898693	-1.31126	-1.29862	-2.23108	-1.43887	-0.940691	-1.55643	-0.721978	-0.785197	-0.153004	-0.117284	-0.274128	0.237709	1.39827	-1.55498	-0.409093	-1.62645	-1.30384	0.0388961	0.246848	0	0.148021	0.907515	-0.293855	0.891323	0.603277	0.363842	0.93663	-0.761053	0.242559
orf19.6053	0.561434	0.221698	0.320598	0.334489	0.507433	0.222541	0.377756	0.0671691	-0.20877	-0.311946	1.00305	1.88906	0.740259	0.752176	0.496637	0.968181	2.11217	2.28556	1.32302	1.03227	0.335696	-0.183267	1.54857	2.34561	0.519255	-0.0671117	0.219462	1.7138	2.25157	0.209526
orf19.6054	1.03373	-0.578347	-0.837393	-0.895678	-0.216406	-0.0202017	-0.283586	-0.338635	-0.286712	0.0555836	0.366438	-0.452659	0.0466868	1.03178	-0.391926	0.0967963	0.157957	-0.0386649	-0.0984477	0.109651	0.48576	0.130549	0.302086	-0.510128	0.30836	0.356921	0.443354	0.767746	-0.43929	0.544664
orf19.6055	-1.99016	0.596912	0.91867	0.890759	0.440797	1.17253	0.933314	0.693701	0.569812	0.167821	0.235192	0.0733038	-0.153164	-0.527	0.674061	0.782956	0.813542	0.749193	-0.0295897	-0.0326232	-0.267196	0.0474406	0.112731	0.128072	-0.253041	-0.202755	-0.476684	-0.748358	0.330345	-0.252867
