Name	Spom_LAG	Spom_LL	Spom_DS	Spom_PS	Spom_PLAT	Spom_HS5	Spom_HS15	Spom_HS30	Spom_HS60	Spom_0.2MKCl.10	Spom_0.2MKCl.20	Spom_0.2MKCl.40	Spom_0.2MKCl.80	Spom_0.4MKCl.10	Spom_0.4MKCl.20	Spom_0.4MKCl.40	Spom_0.4MKCl.80	Spom_0.8MKCl.10	Spom_0.8MKCl.20	Spom_0.8MKCl.40	Spom_0.8MKCl.80
SPCC1739.04c	-0.0980064	0.779331	2.01013	2.08593	1.77303	0.771675	1.3703	0.697836	-0.250072	0.8721	1.19758	-0.0330518	0.109396	0.534497	1.48393	0.694525	0.19419	0.31242	-0.0803099	1.07595	0.924053
SPCC1739.05	0.889096	-1.29137	-1.63651	-2.15963	-1.45391	-0.733024	-1.25483	-1.27574	-0.439624	-0.411967	-1.05517	-0.129697	-0.0462216	0.130123	-0.953123	-1.16294	-0.532028	0.148821	0.0823651	-0.360766	-1.22354
SPCC1739.06c	0.960376	-0.643428	-0.290191	-0.245988	-0.228119	-0.631258	-0.616852	-0.5646	-0.329994	-0.486298	-0.261947	0.174042	-0.089513	-0.0665708	-0.137232	0.0150418	-0.00537435	-0.0256985	0.113031	0.0304501	-0.513639
SPCC1739.07	0.30828	0.0673346	-1.19034	-1.37921	-1.16524	-0.921208	-0.449776	-0.286286	-0.0216697	-0.240636	-0.539894	-0.307503	-0.204106	-0.0932866	-0.547887	-0.667174	-0.258697	-0.0494628	-0.197551	-0.692173	-0.508401
SPCC1739.08c	0.0551025	4.58958	5.7721	5.63225	3.69379	3.38839	2.71984	1.35225	-0.0337363	1.86534	1.39002	0.613235	0.391263	0.740838	3.13288	2.82723	2.16578	0.170104	-0.210119	2.0064	5.07388
SPCC1739.09c	-1.57652	0.179663	1.40914	1.56741	1.75673	1.2859	1.47658	1.62798	1.4576	0.164764	0.269836	0.240713	0.219497	0.165493	0.30768	0.35904	0.281103	0.0546548	0.0377418	0.34372	0.638229
SPCC1739.10	0.0998051	-0.269286	-0.128213	0.226274	0.439004	0.210934	0.217092	0.178807	0.202352	0.0903591	0.144713	0.195506	0.00325826	0.147576	0.474009	0.505482	0.338582	0.00475855	0.126097	1.02626	0.670674
SPCC1739.11c	-0.157809	0.16525	-0.26908	-0.475376	-0.639468	0.0209514	0.0590449	0.0102429	0.00538478	-0.599787	-0.437187	0.0476244	0.000927833	-0.53703	-1.33802	-0.116419	0.0499868	0.0185222	-0.405617	-1.2905	-0.0415199
SPCC1739.12	-0.815118	0.434605	0.55291	0.66716	0.479193	0.0064868	0.161602	-0.166117	-0.276026	0.413819	0.428573	0.135449	0.138984	0.228061	0.477582	0.652947	0.25022	-0.00989317	0.112991	0.529379	0.581806
SPCC1739.13	-0.947595	0.52678	-1.53948	-3.44182	-3.56101	0.292247	1.63201	1.6037	0.895821	0.349544	0.701702	0.210671	-0.147491	0.173313	0.369114	0.359548	0.202532	0.0104862	0.108906	0.190229	0.836522
SPCC1739.14	-0.354645	0.137036	-0.285403	-0.281944	-0.250395	-0.344022	-0.373118	-0.274683	-0.323691	-0.151043	-0.139127	0.113999	-0.0319531	-0.105144	-0.435657	0.27776	0.158842	0.33924	0.102512	-0.697198	-0.0449793
SPCC1753.01c	-0.527923	0.063801	-1.03253	-1.3888	-1.1659	0.0634301	-0.305208	-0.418652	-0.25338	-0.0718083	-0.0494454	-0.269391	-0.107875	-0.0105858	-0.131048	-0.103312	-0.196227	-0.0178359	-0.112173	-0.549729	-0.114045
SPCC1753.02c	0.232588	0.306368	0.182733	0.216321	-0.179899	-0.562133	-1.4653	-1.20144	-0.97777	-0.770929	-0.576514	-0.236238	-0.0288051	-1.21877	-0.789557	-0.173385	0.122777	0.0794542	-0.469904	-0.720427	-0.37794
SPCC1753.03c	-0.404029	0.109806	0.117248	-0.220112	0.227914	-0.66806	-1.47694	-1.11644	-1.32861	-0.501787	-0.993466	-0.856648	-0.471466	-1.05141	-0.968785	-1.55797	-1.14558	-0.2063	0.296725	-0.373542	-0.631172
SPCC1753.04	-0.445628	-0.398682	-1.01569	-1.25503	-1.81835	0.173513	-0.11257	-0.181802	0.24861	-0.134018	-0.243452	-0.28419	-0.106996	-0.0679946	-0.221551	-0.550324	-0.270001	0.0163889	-0.00501213	-0.216497	-0.783546
SPCC1753.05	0.188821	-0.239354	-0.654256	-1.09178	-1.00573	-0.0148677	-0.204094	0.0338151	0.0917854	-0.0985905	-0.241264	-0.123331	-0.00608251	0.304515	-0.20151	-0.20726	-0.234434	0.217801	0.273305	0.118759	-0.338776
SPCC1795.01c	0.806862	0.252357	-0.76731	-0.936884	-0.438973	0.35797	0.594167	0.427922	0.277855	0.351992	0.613793	0.0815887	0.196904	0.146745	0.469793	0.327276	0.144707	-0.0515466	0.0679121	0.0354094	0.447085
SPCC1795.02c	-0.797251	0.33358	0.159154	0.467839	0.363888	-0.476146	-0.571314	-0.491806	-0.465303	0.135169	0.137671	0.111689	0.0559267	0.26172	0.222868	0.178399	0.130949	0.0346805	0.22189	0.35866	0.299528
SPCC1795.03	-0.19711	-0.426548	-1.18311	-1.1575	-1.45759	-1.10019	-1.31598	-1.09015	-0.642055	-0.925861	-0.632962	0.0614943	-0.0689108	-0.814302	-0.797667	0.0992231	0.193478	-0.0893792	-0.495709	-0.70785	-0.178124
SPCC1795.04c	-0.774717	0.283191	-0.612315	-1.09142	-1.12877	0.174825	0.451922	0.584461	0.435491	0.160138	0.371577	0.181165	-0.0233262	0.242273	0.418354	0.584719	0.287304	0.0577632	0.0322951	0.306184	0.683257
SPCC1795.05c	-0.142238	-0.325049	-1.50089	-1.80362	-1.53963	0.425643	-0.155422	-0.639996	-0.388743	0.0364874	-0.118905	-0.139284	-0.0416995	0.0165956	-0.128958	-0.293389	-0.291985	-0.0594689	-0.108341	-0.303604	-0.453745
SPCC1795.06	0.368582	-0.693786	-0.766203	-1.27453	0.573465	-0.493629	-3.11916	-1.92353	-1.83788	-0.204482	-0.820896	-0.418318	-0.299736	-0.307081	-0.0806307	0.1994	-0.165183	-0.107275	0.462222	-0.560401	-0.453164
SPCC1795.07	-0.859347	0.440192	1.25414	1.1835	0.853091	0.633315	0.537636	0.231449	0.268419	0.141857	0.17696	-0.0762166	0.00405382	0.155618	0.379984	0.113584	-0.0331953	-0.0722067	-0.0716799	0.441283	0.223528
SPCC1795.08c	0.685678	0.00130487	-0.177917	-0.240357	-0.137537	0.0633004	0.0256362	-0.0419282	-0.0671635	-0.0899465	0.0389749	-0.0203745	-0.177766	-0.0445695	-0.0774312	-0.0137637	-0.132799	-0.139982	-0.344693	-0.437036	-0.0888899
SPCC1795.09	0.977504	-0.154754	-0.0368497	0.395537	0.563881	-0.54825	-0.77185	-0.731105	-0.639721	-0.11971	-0.101025	0.129961	0.120443	0.0440945	0.620947	0.0829934	0.118787	-0.14001	-0.325656	0.84428	-0.0183907
SPCC1795.10c	-0.326898	-0.294263	-1.18006	-1.1896	-0.902188	-0.566914	-1.09774	-1.34944	-0.996267	0.269303	0.0122587	-0.0456168	-0.0240929	0.179688	0.374824	-0.0427941	-0.124564	0.000661765	0.119054	0.581494	0.124109
SPCC1795.11	0.72835	-0.63974	-2.20197	-1.68552	-1.06928	-2.23966	-2.65782	-2.24873	-1.47056	-0.11003	-1.48252	-0.349998	0.0053605	0.366447	-0.901435	-0.564606	0.0790928	0.0446268	0.16329	0.0794579	-0.279473
SPCC1795.12c	-0.0807815	-0.879614	-0.872194	-0.374085	-0.643128	-1.39349	-1.28492	-1.60033	-1.10406	-1.53026	-1.17743	-0.0922882	-0.222397	-1.40612	-1.03506	-0.397245	-0.231807	-0.417691	-1.64001	-1.06678	-2.04425
SPCC18.01c	-2.97738	-0.105992	-1.78863	-2.03759	-2.31032	-0.562085	-0.753751	-2.74535	-0.628121	-0.165942	-0.504795	-1.148	-0.375791	-0.386915	-1.16131	-1.91584	-0.295949	0.0839162	-0.200163	-1.52296	-2.13405
SPCC18.02	-0.181897	-0.360769	-0.910044	-0.618674	-0.618188	-0.732242	-1.05423	-1.53041	-0.914062	0.0122278	-0.383406	-0.133993	-0.0876012	0.0548046	-0.0892328	-0.279334	-0.0591189	0.0462236	0.0916793	0.356673	-0.313731
SPCC18.03	0.898071	-0.612009	-0.456799	-0.20329	0.0842517	-0.237412	0.951123	1.10117	0.848695	0.0772796	-0.150335	0.361612	-0.0494992	-0.00584653	-0.145135	0.301942	0.0643272	-0.00679279	0.0943007	0.447539	0.68149
SPCC18.04	-0.477638	0.242251	1.2138	1.35039	1.0801	0.0779954	0.663881	0.180682	-0.34308	0.273562	0.508056	0.00808045	0.200537	0.308476	0.461113	0.259545	-0.117924	0.0381111	0.206558	0.530934	0.424052
SPCC18.05c	0.383175	-1.38815	-0.706267	-0.445279	-0.667959	-2.05699	-1.91673	-1.60417	-0.852266	-0.871719	-1.65039	-0.326005	-0.0645824	0.269001	-1.09862	-1.17955	-0.412721	0.0752103	0.190854	-0.386785	-1.14235
SPCC18.06c	-0.0324336	0.157263	-0.0725356	0.0740241	-0.0334452	0.152068	0.0197401	-0.391843	-0.443519	0.264517	0.238131	-0.0972739	-0.033069	0.0899503	0.43782	0.224093	0.0325063	-0.0186269	-0.0189095	0.240565	0.149109
SPCC18.07	0.900375	-0.198642	0.122113	0.0233683	0.125061	0.214178	0.205333	-0.0356923	-0.0134593	0.0288889	-0.0636328	-0.112017	-0.0415488	0.048603	-0.0313247	-0.102098	-0.138634	-0.029327	0.0121982	-0.0120551	-0.0198607
SPCC18.08	-0.122955	0.0318254	-0.435387	-0.784352	-0.958184	-0.484602	-0.704682	-0.46712	-0.191586	-0.726375	-0.737762	-0.173079	-0.161587	-0.66682	-1.35597	-0.513429	-0.217035	-0.0547342	-0.41822	-1.75993	-0.54176
SPCC18.09c	0.591791	0.282497	1.70632	1.91816	1.62573	0.63735	1.25729	1.16988	0.677416	0.427258	0.717071	-0.0878178	-0.0110774	0.0382116	0.670491	0.000973659	-0.104832	0.164817	0.291843	0.309939	0.463454
SPCC18.10	0.891557	-0.403222	-0.753287	-0.887318	-0.428254	-0.160097	-0.424011	-0.652492	-0.340395	0.135543	-0.245724	-0.347398	-0.189891	0.338624	0.112372	-0.601425	-0.372063	0.0215088	0.0924184	0.0948328	-0.652861
SPCC18.11c	-0.0856684	-0.390253	-0.954547	-0.918063	-0.944624	-0.256131	-0.528935	-0.339432	-0.111618	-0.189657	-0.346715	-0.212776	-0.166428	-0.128107	-0.207977	-0.527087	-0.246757	0.0248233	0.0579815	-0.193817	-0.530148
SPCC18.12c	0.569622	-1.25096	-1.48461	-1.42189	-1.50128	0.30454	-0.607383	-0.743093	-0.149956	-0.252309	-1.05301	-0.354177	-0.167071	-0.0794695	-0.600974	-1.22057	-0.688479	0.0688017	0.104063	-0.265001	-1.24655
SPCC18.13	0.655171	-1.27899	-2.42187	-2.72435	-2.29948	-0.581062	-1.3082	-1.11207	-0.361294	-0.371949	-1.36698	-0.36481	-0.178928	-0.0410039	-0.657563	-1.40103	-0.43568	-0.0120065	0.0898957	-0.454903	-1.25528
SPCC18.14c	-0.0755017	0.0203177	0.18727	0.412348	-0.432625	-0.345443	-0.397682	-0.851593	-0.715186	0.0943786	0.0172074	0.0026472	0.0703771	0.0553999	0.0921385	-0.0709191	0.0269719	0.155096	0.28763	0.134397	0.403488
SPCC18.15	-0.129798	0.0198187	-0.698402	-0.537419	-0.332648	-0.297163	-0.893949	-1.02389	-0.276268	0.228632	-0.258554	-0.0614141	0.0880128	0.280703	0.360222	-0.268825	-0.0238636	-0.00139231	0.1339	0.307743	-0.11855
SPCC18.16c	0.281066	-0.210482	-1.19848	-1.52342	-0.949716	0.672884	0.441735	0.832499	1.16061	-0.523727	-0.286543	0.00710615	0.0455948	-0.536072	-0.489023	-0.266737	-0.265725	-0.171031	-0.0972498	-0.531149	-0.653835
SPCC18.17c	0.165267	0.672514	1.47008	1.70981	2.10428	-0.283086	-1.32065	-1.50236	-0.960831	-0.0201071	-0.791555	-0.483722	-0.199905	0.320275	-0.467336	-0.348638	-0.0335048	0.194578	0.459881	-0.0528277	0.116681
SPCC18.18c	-1.89295	0.477393	1.71789	2.21865	2.57178	0.0259757	0.120459	-0.119941	-0.605836	0.120949	0.306472	0.179105	0.180201	0.124418	0.303134	0.561698	0.320824	0.0245078	0.115571	0.368384	0.806016
SPCC1827.01c	1.28737	-1.81318	-2.96053	-2.77193	-2.42363	-0.539898	-1.58755	-1.41357	-0.462911	-0.194133	-1.56345	-0.41954	0.0416072	0.250843	-0.866737	-1.37378	-0.515263	-0.00886997	0.13543	-0.18721	-1.36754
SPCC1827.02c	0.582028	0.187913	0.153106	0.107643	0.321951	-0.8537	-0.932758	-0.913519	-0.722954	0.0725791	5.58288e-06	0.0224956	0.0528401	0.0168944	-0.108259	0.102185	0.0531439	0.145031	0.036282	-0.0960644	-0.0989205
SPCC1827.03c	0.248504	-0.728434	-1.52127	-1.57665	-2.26644	-0.0821776	-0.308565	-0.220255	0.114452	0.00725516	0.11681	0.395028	0.251579	0.032	0.0744648	0.436713	0.470649	0.0953562	0.106998	0.0710897	0.283074
SPCC1827.04	1.04709	-0.228995	-0.676671	-0.988452	-0.473881	0.141303	-0.114048	0.383216	0.107983	0.0504389	0.00593272	0.0538116	-0.0964123	-0.273636	0.012743	-0.0432844	-0.25083	-0.0352278	-0.231577	-0.0859752	-0.22781
SPCC1827.05c	1.29816	-1.6457	-2.79318	-2.79946	-2.08693	-0.0218363	-0.319125	-0.289372	0.487172	-0.600587	-1.42575	-0.373309	-0.131642	-0.361607	-1.2434	-1.21565	-0.551602	0.0682474	0.122355	-0.615674	-1.14724
SPCC1827.06c	0.19058	-0.285986	-0.669467	-0.5912	-0.245377	-0.0264036	0.108524	-0.12293	-0.297341	0.0478467	-0.0647579	-0.284753	-0.205777	0.154684	0.0956156	-0.419803	-0.509831	-0.0616465	0.097398	0.120915	-0.642863
SPCC1827.07c	1.23819	-0.207748	0.0230753	0.126815	0.345008	-0.238774	0.361888	0.0177926	-0.279419	0.00210683	0.373903	-0.00714724	-0.0967933	-0.101822	-0.046252	-0.10352	-0.541779	-0.240805	0.000459456	-0.109442	-0.329277
SPCC1827.08c	1.39142	-0.142985	0.627347	0.991106	1.3427	-0.118057	0.539046	0.597307	0.131037	-0.309482	0.194663	0.372469	-0.0195148	-0.213993	-0.223006	0.483529	-0.052162	0.157132	0.110976	0.0225033	0.41593
SPCC1840.01c	0.962861	-0.0332106	0.899158	0.810182	0.345182	0.694512	0.701881	1.01297	1.02128	-0.0146367	-0.0448507	0.18507	-0.105544	0.213929	-0.230798	-0.300643	-0.195535	0.192108	0.277551	-0.11024	-0.811986
SPCC1840.02c	0.549815	-0.365205	-1.19656	-1.01711	-0.247805	-0.400031	-0.573439	-1.10175	-0.440969	-0.0545866	-0.279713	-0.135722	0.0172687	-0.138035	-0.169435	-0.139575	0.360206	0.0176422	-0.162108	-0.115073	0.0273485
SPCC1840.03	0.330173	-0.924591	-1.60745	-1.59354	-1.59933	-0.899966	-1.17161	-1.17417	-0.505993	-0.346472	-1.10203	-0.213325	-0.151955	-0.00375489	-0.544498	-0.693826	-0.309589	0.00392318	0.0244967	-0.444213	-0.748486
SPCC1840.04	0.416841	0.304567	-0.252013	-0.363905	0.284027	0.0156341	0.458692	0.649819	0.432317	-0.00736567	-0.005581	0.00734673	0.00369061	0.201681	0.0335728	0.136102	0.168839	0.0449887	0.230362	-0.25231	0.240648
SPCC1840.05c	0.00231564	0.231906	0.0108797	0.0110801	0.122127	-0.127855	-0.0189922	0.193628	0.0651519	0.0118108	0.106349	0.0923468	0.0813428	0.086084	0.151052	0.0722044	0.252645	0.118871	0.246239	0.170284	0.227083
SPCC1840.06	-2.4736	0.451688	1.59628	1.91275	2.3704	0.322647	0.582328	0.693579	0.0379292	0.353924	0.498878	0.44253	0.335775	0.259794	0.538672	0.60087	0.238279	-0.00974903	0.142098	0.412147	0.658448
SPCC1840.07c	-0.588674	-0.155281	-0.624851	-0.680914	-0.987594	-0.483962	-0.982116	-0.886535	-0.512164	-0.119044	-0.391182	-0.20482	-0.114903	-0.0188335	-0.469027	-0.565393	-0.349085	-0.0669002	-0.00862585	-0.71296	-0.818491
SPCC1840.08c	-0.82018	-0.661021	-1.20796	-1.42918	-1.48927	-1.08473	-1.01304	-0.844728	-0.669503	-0.692842	-0.268758	-0.192922	-0.195045	-1.23173	-0.565831	-0.37866	-0.517444	-0.013478	-0.623157	-0.946391	-1.12841
SPCC1840.09	-0.676944	0.736061	1.78232	1.62367	1.17705	0.0918068	0.406696	0.603096	0.128746	0.1741	0.404977	0.236279	0.02531	0.221549	0.461917	0.435107	0.31071	0.0639916	-0.041674	0.11167	0.478797
SPCC1840.10	-0.315547	-0.267342	-1.04068	-1.16726	-0.912329	-0.169025	-0.186429	-0.03248	0.291053	-0.252606	-0.242536	-0.123763	0.108315	-0.185718	-0.246184	-0.39057	-0.109053	-0.328699	-0.25937	-0.347969	-0.615337
SPCC1840.11	0.235219	-0.944736	-2.23789	-2.39645	-2.03787	0.104973	-0.265754	-0.000822452	0.419699	-0.407501	-0.663212	-0.353115	-0.163456	-0.360496	-0.53912	-0.817752	-0.368019	0.00726131	-0.146496	-0.525104	-0.946021
SPCC1840.12	0.809599	-0.278372	0.977627	1.36135	1.39578	-0.316039	0.325703	0.508357	0.562718	-0.193596	0.0870756	0.366718	0.172713	0.30187	-0.521427	0.183047	0.376511	0.460512	0.677403	0.349275	0.633459
SPCC188.02	-0.159274	0.185457	0.484445	0.532611	0.570975	0.277686	0.297262	0.209734	0.358997	-0.0276413	-0.0125896	0.0445777	0.0281716	-0.161529	-0.217112	-0.0482747	0.0464994	-0.144355	-0.2391	-0.374887	0.223323
SPCC188.03	0.400799	0.00774069	-0.220631	-0.606555	-0.745774	-0.105476	-0.467654	-0.15571	-0.090114	-0.123562	-0.0622403	0.0941227	-0.0450508	0.148023	-0.355457	-0.0880523	0.0849095	0.0473032	0.076793	-0.389516	0.0143425
SPCC188.04c	0.963803	-0.342454	-0.449796	-0.499061	-0.691093	-0.393906	-0.329489	-0.0800234	0.158397	-0.0774125	-0.546805	-0.105329	-0.214134	0.0760221	-0.566314	-0.516024	-0.184359	0.0625317	0.0233126	-0.36254	-0.443228
SPCC188.06c	0.183765	-0.0351782	-0.706792	-0.915541	-0.894975	-0.0273478	-0.360251	-0.432625	-0.170684	0.00194109	-0.125097	-0.0588749	-0.0738517	-0.00261645	-0.0274936	-0.122232	-0.00483115	0.0790162	-0.0303614	-0.0315936	-0.175744
SPCC188.07	0.59284	0.380968	1.13414	0.97693	1.21092	0.178119	0.555737	0.537854	0.324907	-0.178582	0.0153567	-0.0768527	-0.141462	-0.164056	-0.532261	0.107957	-0.0555338	0.00196906	-0.114454	-0.927073	0.168481
SPCC188.08c	-0.0898123	0.630084	1.29251	1.2853	1.46125	0.333314	0.853212	0.889934	0.31279	0.273691	0.708695	0.0841493	0.147915	0.272305	0.374285	0.600156	0.264482	0.101208	0.105348	0.332697	0.926617
SPCC188.09c	0.418629	-0.278996	0.362255	0.597447	0.311051	-0.849121	-0.614995	-0.448637	-0.230137	-0.623685	-0.369934	0.0214033	0.164892	-0.441661	-0.56282	-0.108069	0.161213	0.192716	0.152814	-0.467062	-0.208784
SPCC188.11	0.260965	0.0190977	0.222022	0.271306	0.113984	0.479161	0.532042	0.173542	0.140376	0.141664	0.147227	-0.014419	0.108757	-0.125863	0.055682	-0.241627	-0.197513	-0.0220294	-0.0783773	-0.0694911	-0.0181851
SPCC188.12	0.162817	0.583882	-0.366418	-1.14066	-0.920474	-0.209869	-0.185722	0.642872	-0.0292859	0.498897	0.798256	0.5388	0.778905	-0.0206834	0.329003	-0.00825108	0.230612	0.912231	0.453624	-0.175978	0.516871
SPCC188.13c	0.499991	0.425895	0.935403	0.902406	0.653468	-0.375299	-0.175008	0.119072	-0.277437	0.0401825	0.201903	0.0434319	-0.163319	0.107863	0.119707	0.156101	0.110565	0.184638	0.219392	-0.059655	0.390147
SPCC1884.02	-1.65638	-0.0754189	-0.434136	-0.624677	-1.3418	-0.748072	-0.545476	-0.336864	-0.472468	-0.0534641	-0.214923	-0.330734	-0.484596	0.12083	-0.316899	-0.388637	-0.566097	-0.0881476	0.0435328	-0.207284	-0.823709
SPCC18B5.01c	-0.509914	0.537156	-0.145296	-0.376003	0.434079	-0.064828	0.344631	-0.289007	-0.61801	1.25233	1.8859	1.13489	1.03578	1.03098	2.2899	1.42085	1.07383	-0.0936634	0.0754869	2.81685	1.22634
SPCC18B5.03	0.19082	0.154746	0.330315	0.645869	0.842153	-0.228099	-0.548324	-0.612495	-0.665241	-5.11544e-05	0.230967	-0.0827935	-0.158595	-0.191152	0.385218	0.439347	0.180037	-0.331199	-0.836721	0.343531	0.217688
SPCC18B5.04	0.240252	0.130424	-0.256239	-0.350477	-0.288069	0.605906	0.193009	0.274589	0.686494	-0.142708	-0.199194	-0.00974907	0.0396561	-0.0185279	-0.307177	-0.321377	0.17999	0.00696173	-0.00850303	-0.553379	-0.468656
SPCC18B5.05c	-0.31513	-0.258995	0.250829	0.739861	0.300318	-0.337816	0.0533319	-0.443378	0.109529	-0.676668	-0.621267	-0.445335	-0.162087	-0.132021	-0.270735	-0.162513	-0.312547	0.102771	0.32836	0.171152	0.00018527
SPCC18B5.06	0.441765	0.333245	1.21161	1.00717	0.569849	0.323778	0.519566	0.499389	0.172075	0.45866	0.668224	0.240283	0.045859	0.500128	0.755699	0.535041	0.360921	0.0930531	0.325442	0.644277	0.529384
SPCC18B5.07c	-0.207565	-0.359952	-0.608514	-0.660305	-0.607014	-0.401212	-0.870707	-0.688406	-0.405854	-0.126561	-0.369739	-0.208511	-0.131173	-0.0182248	-0.364134	-0.38167	-0.217554	0.049651	-0.0850005	-0.408432	-0.420127
SPCC18B5.08c	0.0708171	0.366756	0.651809	0.55812	0.433556	-0.490102	-0.499482	-0.566215	-0.625362	-0.0716767	0.00807546	-0.013345	-0.0292947	0.185364	0.0110178	0.017335	-0.112732	0.135715	0.0923107	-0.182032	-0.0747834
SPCC18B5.09c	-0.481966	-0.10173	-0.437981	-0.824488	-0.956655	-0.140334	0.0285039	0.164163	0.0285345	0.0193555	-0.047435	0.061974	-0.0373049	0.138059	-0.0355377	0.103687	-0.00900244	-0.0336857	0.0544213	0.0395459	-0.212975
SPCC18B5.10c	-0.419753	-0.188882	-0.220158	-0.453711	-0.94273	-0.464378	-0.390759	-0.110489	0.0107722	0.082429	-0.068782	0.130643	-0.0264534	0.259585	-0.105094	0.190608	0.13544	0.113618	0.120209	-0.110386	-0.150466
SPCC18B5.11c	-1.95916	0.475406	0.958177	0.6904	0.622367	0.727694	1.72529	1.76339	0.839757	0.0420686	0.579293	0.449507	0.13965	0	0	0	0	0.0573863	0.0736691	-0.0244096	0.426296
SPCC1902.01	0.331686	-0.350531	-0.45638	-0.271356	0.0812093	-1.00783	-1.04956	-0.850331	-0.665958	-0.805272	-0.283753	0.0225031	-0.1703	-1.1223	-0.556961	0.139701	-0.263426	-0.0378156	-0.799256	-0.384635	-0.161728
SPCC1902.02	0.0333454	-0.0912728	-0.441683	-0.199275	-0.403868	-0.531063	-0.961303	-1.11413	-0.707876	0.0837693	-0.235684	0.00402172	-0.117592	0.208182	-0.069557	0.196536	0.260907	0.264044	0.240664	0.240799	0.143211
SPCC1906.01	-0.266165	0.0795776	-0.139118	-0.0358102	0.178132	-0.424964	-1.00858	-1.13161	-0.63056	-0.185504	-0.538172	-0.00196812	0.276105	0.0192444	-0.689008	0.0745464	0.751892	0.0111049	-0.0831638	-0.479474	0.353331
SPCC1906.02c	-0.0796055	0.0402356	0.889009	0.954256	0.666799	0.0886224	-0.132138	-0.0255521	0.183787	0.0629896	0.0910821	0.185715	0.0375551	0.178204	-0.0315622	0.0493209	0.19711	0.061224	0.209975	0.0905053	0.398808
SPCC191.01	0.244926	3.179	5.29773	5.48596	4.877	2.17255	3.53007	3.36952	1.35981	2.46617	2.98741	1.48582	0.642386	1.74036	3.15865	3.05941	1.75392	0.108129	0.523128	3.20963	4.07999
SPCC191.02c	-0.701901	-0.325415	-2.3193	-2.35742	-2.21942	-0.360093	-0.53556	-0.894328	-0.59739	-0.0274784	-0.168707	-0.185798	-0.361922	0.0686896	-0.122329	-0.17748	-0.164676	0.16683	0.0214842	-0.133022	-0.413954
SPCC191.05c	-0.786816	-0.404686	-0.684885	-0.908658	-0.517897	-0.266658	-1.48944	-1.88163	-1.29289	0.303769	-0.488113	0.035618	-0.271094	0.460881	-0.317986	0.0853512	-0.30555	0.116115	0.335187	0.338362	1.2649
SPCC191.07	-2.80948	0.770841	2.64794	3.05634	3.2502	0.0856193	0.202776	-0.176662	-1.00638	0.33366	0.546636	0.132728	-0.50924	0.296313	0.541257	0.788652	-0.527518	-0.0699044	-0.0347636	0.5913	1.44574
SPCC191.08	0.879636	-0.433922	-1.40133	-1.40654	-0.970101	0.0947067	-0.857714	-0.390384	0.240377	-0.169068	-0.725271	-0.249054	-0.121287	-0.119067	-0.565749	-0.686952	-0.267372	0.217789	-0.0217275	-0.701579	-0.662044
SPCC191.09c	0.578665	0.0919031	0.527778	0.347296	-0.0816484	-0.697136	-0.881731	-0.336722	0.139486	-1.36897	-0.9479	-0.864019	-0.641416	-0.491551	-0.839366	-0.727359	-0.261864	-0.808942	-1.27535	-1.62222	0.604413
SPCC191.11	4.65906	5.3352	8.75998	9.80525	7.68183	0.0480827	0.849495	0.0555935	-2.16963	1.16874	2.27653	1.13495	-0.518159	0.759753	4.68446	3.95175	2.14299	-0.49053	0.091556	3.58718	6.57781
SPCC1919.01	0.504044	0.431735	1.55666	1.53432	1.39951	0.178002	0.983161	0.594006	0.545639	0.262673	0.554683	0.0864889	0.129309	0.0800912	0.37275	0.511942	0.258579	-0.281634	-0.155433	-0.205319	0.274753
SPCC1919.02	-0.506341	-0.0289874	-0.730986	-1.03608	-0.678203	0.33775	0.228546	-0.0632151	-0.0165208	0.0754757	-0.14242	-0.0127938	0.0282825	-0.133623	-0.306231	-0.452535	-0.213202	0.0332511	0.00362533	-0.484719	-0.515584
SPCC1919.03c	-0.51179	0.652049	1.60443	1.61571	1.5376	0.505683	0.770082	0.802145	0.348381	0.158003	0.405359	0.155688	0.0988083	0.112265	0.390355	0.518323	0.338849	-0.00372889	0.00140039	0.410455	0.76696
SPCC1919.04	-0.0144396	0.820726	1.5097	1.56781	1.45016	0.29781	0.915459	0.524132	-0.112306	0.669053	1.04382	-0.000232504	0.144534	-0.119722	1.02579	0.636324	0.404816	-0.1051	-0.101156	0.762728	0.612315
SPCC1919.05	0.331755	-0.102272	0.048561	0.12863	-0.16023	-0.272839	0.17083	0.44507	0.595861	-0.0693933	-0.202395	0.158417	0.0115741	0.0737671	-0.248669	0.117825	0.420562	0.108327	0.0011629	-0.256684	0.185867
SPCC1919.07	-0.131894	-0.0707379	-0.393816	-0.671737	-0.642324	1.12003	0.466577	0.362894	0.301512	0.27959	0.0124765	-0.226277	-0.0260447	0.163049	0.205106	-0.542399	-0.384088	-0.00819701	0.13507	0.173743	-0.606706
SPCC1919.08c	0.372892	0.0226734	0.15413	0.290076	0.211945	0.265848	0.21598	0.356222	0.37553	-0.0290994	-0.103943	0.0869531	0.0794515	-0.0678676	-0.0216501	0.00281655	-0.102249	-0.0923852	0.008542	0.127744	0.0688779
SPCC1919.09	0.108976	-0.477021	-1.08335	-1.13883	-1.2688	-0.135708	-0.540779	-0.705428	-0.309431	0.0931565	-0.0561955	-0.263886	-0.0741585	0.20091	0.154167	-0.385805	-0.231147	-0.0134509	0.101589	0.168271	-0.662541
