Name	Klac_LAG	Klac_LL	Klac_DS	Klac_PS	Klac_PLAT	Klac_HS5	Klac_HS15	Klac_HS30	Klac_HS45	Klac_HS60	Klac_Salt-5	Klac_Salt-15	Klac_Salt-30	Klac_Salt-60	Klac_Ox5	Klac_Ox15	Klac_Ox30	Klac_Ox60	Klac_0.2MKCl-10	Klac_0.2MKCl-20	Klac_0.2MKCl-40	Klac_0.2MKCl-80	Klac_0.4MKCl-10	Klac_0.4MKCl-20	Klac_0.4MKCl-40	Klac_0.4MKCl-80	Klac_0.8MKCl-10	Klac_0.8MKCl-20	Klac_0.8MKCl-40	Klac_0.8MKCl-80
KLLA0F11396g	-0.654615	-0.580994	-2.02815	-2.38013	-2.64417	-0.31007	-1.10416	-1.10738	-0.890464	-0.85231	-0.385089	-0.823993	0.153758	0.423752	0.0777066	0.089755	-0.359881	-0.905365	-0.746427	-0.775572	-0.275359	-0.272645	-0.41139	-1.52554	-0.469241	-0.1131	0.0468713	0.123552	0.150309	-1.51477
KLLA0F11418g	1.15535	-0.289954	-0.501113	-0.952273	-0.944851	-0.797772	-0.538773	-0.570677	-0.72637	-1.0907	-0.339384	-0.378459	0.300569	0.586443	-0.254936	-0.096946	-0.137024	-0.916599	-0.338097	0.124516	0.408199	0.386479	-0.126077	-1.25088	0.481845	0.161075	-0.353613	-0.181617	0.262926	-0.90908
KLLA0F11440g	-2.06678	-0.431564	-0.325383	-0.944611	-1.50474	0.421276	1.1858	1.71317	1.41404	1.36745	0.479614	-0.0793787	-0.195818	0.828742	0.148455	1.03989	3.01392	3.56068	0.173095	0.07363	-0.415676	-0.381214	0.12876	0.326607	-0.420758	-0.744733	-0.00294757	0.087302	-0.0854934	-0.361247
KLLA0F11462g	-2.2207	1.04286	1.93719	2.23021	2.18155	0.145675	-0.198273	0.244652	0.541371	0.859468	0.48121	0.0652639	-0.114698	0.19391	0.0984351	0.00665306	-0.134504	-0.404048	0.275585	-0.157744	-0.362355	-0.0269714	0.371217	-0.0310927	-0.231258	-0.0526363	0.102663	0.0934343	0.0868283	-0.346006
KLLA0F11484g	0.180505	-0.0387429	2.11302	2.62464	3.06776	0.0814272	0.688197	0.860225	0.688788	0.860496	0.666584	-0.0459637	-0.858873	-0.136611	0.163889	0.248102	2.30155	3.0789	-0.0431132	-0.373812	-0.495021	-0.0116841	0.553779	0.637383	-0.103217	-0.497491	0.0672267	0.21381	0.408223	0.842523
KLLA0F11506g	1.23638	-0.836328	-2.5883	-2.55277	-2.23334	-2.26686	-2.52911	-2.93213	-2.69568	-2.39181	-0.787396	-1.36899	0.917996	1.33565	0.232847	0.824955	-0.0801089	-0.500851	-2.73967	-1.16598	0.264699	-0.213401	-0.450942	-2.94367	0.777594	-0.0904933	-0.070616	-0.228574	-0.461403	-1.38239
KLLA0F11528g	0.552353	-0.0818715	-0.0943099	-0.159605	-0.228247	-0.123806	0.1043	0.101208	-0.000673457	-0.163651	0.207127	0.40377	-0.0414501	-0.0627301	-0.0717438	-0.110699	0.170314	0.20187	0.455263	0.30003	0.172394	0.0995735	0.44486	0.823346	0.364661	-0.0581399	0.0157793	-0.107042	0.0616275	0.827114
KLLA0F11550g	-0.292397	0.112444	0.16002	0.368079	0.258562	0.0885731	0.226777	0.285815	0.142051	-0.0531694	0.180321	0.174538	-0.291632	-0.253822	-0.0705444	-0.0723294	-0.0065055	0.0206745	0.355239	0.22291	0.0984991	0.033036	0.11112	0.679634	0.455576	0.104981	-0.00883192	-0.0726889	-0.29086	1.25994
KLLA0F11572g	-1.4607	0.258465	0.867291	0.922259	0.732203	-0.0569623	0.128723	0.370734	0.490311	0.748754	0.340986	0.47664	-0.208567	-0.458268	-0.21182	-0.284186	-0.0793709	0.491254	0.677852	0.342483	-0.100272	-0.0775866	0.180959	0.706215	0.571324	0.0277137	-0.0326174	-0.0975556	-0.509798	0.512367
KLLA0F11638g	-1.66176	0.21097	0.788488	0.721914	0.340258	-0.611066	-0.472317	-0.0445446	-0.105926	-0.128929	0.428093	0.153282	-0.187434	-0.524168	0.0763429	-0.528905	-0.53385	-0.56297	0.620792	0.355878	-0.14265	0.105064	0.283547	0.473703	0.41549	-0.0026414	0.146796	0.0753002	-0.264109	0.399845
KLLA0F11660g	0.774421	0.0493103	-0.0186788	-0.176612	-0.581098	0.175577	0.069971	-0.270856	-0.383427	-0.50775	0.203479	0.241263	-0.16973	-0.275296	-0.19678	-0.355931	-0.246017	0.0622057	0.284572	0.0963172	-0.00644518	0.282384	0.284465	0.424421	-0.178001	0.0572417	0.0232477	-0.249154	0.218917	0.736516
KLLA0F11682g	0.882706	0.0986373	0.174588	0.530946	1.14638	0.781597	0.299713	-0.645341	-0.605647	-0.978631	-0.143726	0.515075	-0.507762	0.322264	-0.00136295	0.0516847	-0.488207	-0.26324	0.285235	-1.04687	-0.705419	-0.338364	0.815772	-0.0998499	-1.0196	-0.102665	-0.198318	-0.362552	-0.55716	-0.886487
KLLA0F11704g	-2.31779	0.0167418	-0.760239	-0.951853	-2.44846	-0.189699	-1.16894	-2.08805	-2.46353	-2.95203	-0.629898	-1.23033	-2.04386	-0.542091	-0.20685	-1.05199	-1.8442	-1.79433	-0.186353	-1.00007	-0.615323	-0.00470744	-0.761883	-1.54192	-2.87623	0.0426446	-0.208973	-0.206658	-1.54478	-3.22063
KLLA0F11726g	0.107292	0.197553	0.275379	0.346806	0.441015	0.684539	0.560231	-0.0489515	-0.261193	-0.481128	0.106565	0.356017	-0.197999	-0.424793	-0.00191268	0.367733	0.213301	0.280749	0.458309	0.273415	-0.433597	-0.106847	0.324777	0.649445	-0.245539	-0.459586	0.00542988	-0.208336	-0.0460268	0.602685
KLLA0F11748g	-0.834564	0.195208	0.574668	0.690975	0.582649	-0.471629	-0.586623	-0.399584	-0.490621	-0.41656	0.084744	0.158281	-0.108967	-0.240432	-0.0864428	-0.285396	0.219722	0.53197	0.420722	0.370019	0.319073	0.0897567	0.00635633	0.505127	0.0320024	-0.0829682	0.00760634	-0.12177	-0.47356	0.43027
KLLA0F11770g	0.311013	-0.0410916	0.244905	0.250448	-0.0636191	-0.288596	-0.0402833	-0.184972	-0.246304	-0.338175	-0.0719114	-0.208408	0.225715	0.235139	0.048491	-0.110866	-0.624361	-0.606691	-0.400069	-0.292418	-0.237097	-0.270871	-0.306686	-0.729785	-0.268421	-0.132531	0.0121973	-0.120763	-0.557375	-0.200371
KLLA0F11792g	0.675613	-0.146177	-0.531361	-0.586591	-0.810102	-0.333729	0.00580226	-0.254908	-0.471537	-0.478545	0.247855	0.623014	0.455762	0.0640636	-0.0435838	0.261362	0.142404	0.42583	0.274156	0.255128	-0.0187122	-0.0389581	0.26032	0.936209	-0.190993	-0.0942652	0.0656537	-0.0214147	0.227538	1.20293
KLLA0F11814g	1.17743	-0.0116111	-0.19993	-0.512615	-0.139082	-0.363065	-0.129629	-0.0686317	-0.234438	-0.380504	0.111386	0.477686	0.476723	-0.223673	-0.122942	-0.736722	-0.0673055	0.697289	-0.0970568	0.232286	-0.231761	0.277956	0.465017	0.450219	1.23297	-0.044774	-0.15097	-0.300596	0.0876662	0.436805
KLLA0F11836g	-0.751651	-0.136065	-1.52198	-0.949139	-0.981393	-0.275363	0.941217	2.04261	1.93446	2.45095	2.78474	1.4637	0.577518	0.421652	-0.174774	-0.920605	-0.85854	0.0175091	-0.159358	-0.0743036	-0.312211	-0.277137	3.44103	0.456184	-0.410958	0.583562	2.29397	4.45996	5.88046	0.968779
KLLA0F11869g	0.104291	-0.351287	-0.574334	-0.517163	-0.524884	0.851741	0.73905	0.364352	0.387158	0.388505	0.0836499	0.156864	-0.237817	0.173827	-0.243086	0.0547817	-0.016668	-0.736356	0.0647166	-0.30644	-0.2937	-0.311229	0.691381	0.224767	0.246868	0.143025	-0.0997282	0.744645	1.34006	-0.36396
KLLA0F11891g	0.396186	-0.233057	-0.017202	-0.0308402	0.0595994	0.855746	0.813408	0.434442	0.405762	0.536365	-0.314668	-0.104492	-0.13787	-0.0511339	-0.344269	-0.042862	-0.125858	-0.72628	0.170482	-0.0147611	-0.0338997	-0.0723786	0.0610738	0.266757	-0.0502655	-0.118245	-0.128434	-0.453227	-0.412506	0.0850205
KLLA0F11913g	-0.91586	0.386575	0.876499	0.824308	1.16469	0.198491	0.021735	-0.196652	-0.340666	0.0641787	-0.276608	0.0131704	-0.1774	0.0370231	0.0148323	-0.430661	-0.40187	0.532961	0.137965	-0.124825	-0.111325	-0.178027	-0.367549	0.257657	-0.707509	-0.210386	-0.0175821	-0.178524	-0.677284	0.104914
KLLA0F11935g	0.119709	0.338576	0.94155	0.97212	1.17275	0.198148	0.483055	0.523683	0.722475	0.734319	0.300803	0.789428	-0.0585945	-0.166916	-0.369281	-0.820063	-0.390076	0.25998	0.800766	0.249292	-0.0109968	-0.0891911	0.630887	1.29161	0.274588	0.112718	-0.0269609	-0.0349339	0.141568	1.14934
KLLA0F11957g	0.611451	0.0589289	-0.258283	-0.0242186	0.0976465	0.483995	0.178664	-0.818632	-0.528438	-1.37037	0.546928	0.079228	-0.0427677	0.0658181	0.404939	0.598905	0.0849384	-0.529904	-0.0884988	-0.291791	-0.0604293	0.0760116	1.08929	0.223401	-0.553792	0.251098	0.143608	0.558468	1.47557	0.300186
KLLA0F11979g	1.30281	-1.32443	-3.54217	-3.95785	-4.32533	-2.27822	-2.93018	-3.22499	-2.91424	-2.88342	-1.03481	-2.05442	0.531508	1.05911	-0.160164	0.0785768	-0.504883	-1.33456	-1.78921	-1.79805	0.125751	-0.265586	-0.215763	-2.70745	-0.151306	-0.0498741	-0.115222	0.0869692	0.0314262	-1.8013
KLLA0F12001g	-3.1043	-0.279277	-0.397776	-0.699546	-1.21242	0.344975	0.317829	0.0417583	0.0307491	0.105089	-0.00325778	-0.014093	-0.126325	0.114072	-0.0532648	-0.0689983	0.0375134	0.315389	-0.231532	-0.437319	-0.606686	-0.328561	0.275875	-0.171313	-0.0987532	0.0747242	-0.126665	0.20092	0.322165	-0.142325
KLLA0F12023g	-1.66889	0.309103	0.905944	1.59012	2.13446	-0.446635	-0.50624	-0.295113	0.0417062	0.358476	0.315268	-0.00466921	0.198254	0.876417	0.240226	0.358715	0.194596	0.325799	-0.0793472	-0.232845	0.278062	0.296579	0.0607096	-0.137227	-0.11586	0.125101	0.0231687	0.268418	0.457889	-0.315495
KLLA0F12034g	-0.943641	0.0810546	0.882313	1.35671	1.36782	-0.0753164	0.349043	0.62721	0.619793	0.641875	0.507303	0.865515	-0.0576101	-0.0892405	0.0769296	-0.329627	0.29068	0.714625	0.753436	0.434127	-0.0250433	-0.101057	0.276599	1.10568	0.302314	-0.116965	0.0379586	0.00755978	0.243474	1.37595
KLLA0F12056g	-0.33013	1.17014	4.12842	4.72453	4.6943	0.632782	2.17391	3.16214	3.34351	3.30031	1.13658	1.7969	0.916768	-0.893994	0.129737	1.06712	2.95356	3.98153	1.68048	1.80227	0.354806	-0.0667013	0.652784	2.85723	2.78657	-0.280525	-0.0281191	0.392808	0.283063	3.49
KLLA0F12078g	-1.23391	0.713074	2.2875	2.9454	3.62313	-0.0311552	0.665462	1.29582	1.43545	1.69931	0.182319	0.679452	0.34266	0.285399	0.0766933	-0.143739	-0.691341	-0.106522	0.477847	0.599545	0.254567	0.103501	0.108376	0.723534	0.151218	-0.0709215	0.101844	0.147577	0.209528	-0.106948
KLLA0F12100g	-2.04938	0.661772	1.31122	1.12226	0.327342	0.128052	0.519427	0.981917	0.917827	1.42567	0.178628	0.544707	0.0686913	-0.474469	-0.155194	0.0359836	0.259241	0.7476	0.377723	0.603766	0.565746	0.333607	0.319026	0.710834	1.0554	0.196552	0.0302582	0.00146731	0.416383	1.38891
KLLA0F12166g	-0.245667	0.364605	0.733152	0.591906	0.459961	1.12344	1.62019	1.86219	1.82684	1.57069	0.368732	0.370965	-0.0445724	-0.221804	0.146992	0.255107	0.80328	1.422	1.34742	1.52001	0.755515	0.699945	0.110254	1.4598	1.24378	0.696444	-0.076913	-0.129538	-0.323931	1.35614
KLLA0F12188g	0.0762777	0.352817	0.542112	0.569637	0.621036	-0.00723879	0.452772	0.710569	0.681031	0.535993	0.185395	0.625444	-0.0765836	-0.28064	-0.18247	-0.396717	-0.359836	0.00692889	0.695708	0.496338	0.0552494	0.223891	0.199346	1.5341	0.920684	0.16564	-0.0424716	-0.040327	0.16185	2.16266
KLLA0F12210g	0.25914	0.173821	0.0991375	-0.777146	-2.45146	-0.183947	0.0541808	-0.271861	-1.13289	-0.676312	0.0162747	-0.242964	-0.0871826	0.0244229	0.00940213	0.0117916	0.255676	-0.277636	0.0398317	-0.0765786	0.0418014	0.0929414	0.134379	-0.0659357	0.404588	0.146191	-0.0211242	0.358714	0.438927	-0.00821601
KLLA0F12232g	2.10324	-0.468636	-1.33892	-1.67347	-0.744848	-0.498834	0.437491	0.466221	1.20039	0.954137	0.0494045	1.03491	1.80983	1.42569	-0.306252	-0.455867	0.664926	1.16901	-0.139627	0.475411	0.357581	0.333446	1.22007	1.08925	0.914266	0.388465	0.283467	0.336362	0.388816	2.13237
KLLA0F12254g	-1.03535	-0.00584525	0.00837564	-0.163655	-0.395482	0.116084	0.368176	0.664529	0.711593	0.616544	0.215713	0.438447	0.341617	-0.00770144	-0.000450104	0.00954587	-0.070947	-0.404662	0.540123	0.740211	0.400775	0.143979	0.213555	0.710379	0.744668	0.219355	0.0513892	0.126528	0.322858	0.854961
KLLA0F12276g	-2.45314	0.337005	1.31067	1.6672	1.13689	0.278481	1.28545	1.5335	1.50007	1.58177	0.907102	0.610493	0.113687	-0.688344	0.426714	0.418468	0.977133	1.2369	0.921621	0.985261	0.656219	0.490216	0.464539	1.58479	1.00854	0.693171	0.228918	0.286475	0.525438	1.96755
KLLA0F12298g	-3.5214	1.13253	1.80605	1.3409	0.131956	0.743988	1.85938	2.79753	3.14196	3.25905	0.943402	1.2558	1.09955	-0.711694	-0.0760642	0.262218	0.531378	0.466264	1.07902	1.77313	1.48142	0.743456	0.786243	1.96646	2.17852	0.67479	0.159643	0.253003	1.03171	3.56991
KLLA0F12320g	-1.60689	-0.440556	0.693193	2.02746	2.89698	0.809015	1.20969	1.34382	1.27628	1.84589	1.05319	0.534535	-0.496562	-1.90755	-0.339511	0.242378	1.19354	1.064	0.530755	-0.0661307	-1.06017	-0.251588	2.00886	0.379068	0.423173	-0.957602	0.656969	-0.0322693	0.902422	-0.149267
KLLA0F12342g	-3.90121	-1.26101	0.72919	2.2456	3.12877	0.0151753	-0.421899	-0.662713	-0.613751	-0.733122	0.410475	0.36807	-0.268101	-0.971792	0.159252	0.111506	0.0795886	-0.228462	0.143672	-0.207462	-1.01621	-1.30262	0.355626	0.156819	-0.465186	-0.853216	0.0612109	0.0685844	0.396245	-0.646032
KLLA0F12364g	-0.997247	-0.171597	-0.855814	-1.28788	0.386217	0.04692	-0.241911	-0.0682974	-0.157032	-0.306357	-0.0420214	-0.622475	-0.836257	-0.178467	-0.153719	0.168303	0.784366	0.392494	-0.241388	-0.491469	-0.556123	-0.26098	-0.297141	-0.617879	-1.12499	-0.667331	0.0135549	-0.0551566	-0.447927	-0.711643
KLLA0F12386g	0.153105	-0.236602	-0.518979	-0.572071	-0.704454	-0.445648	-0.427358	-0.545253	-0.657005	-0.638114	-0.524601	-0.43249	0.198813	0.209294	-0.137101	0.0160155	-0.5757	-0.674895	-0.490833	-0.536911	-0.449375	-0.421275	-0.371332	-0.698208	0.865316	-0.377638	0.175494	-0.140795	-0.623894	-0.554616
KLLA0F12408g	0.559011	-0.104297	-0.483267	-0.696605	-1.02985	0.472939	0.565102	0.245916	0.0882712	-0.122197	0.0502919	0.171332	0.23787	0.291752	-0.0038207	-0.0426195	-0.388898	-0.654624	-0.185255	-0.113188	0.077696	-0.0565099	-0.630622	-0.329032	-0.386268	-0.0545966	-0.00408653	-0.143988	-0.465953	-0.539764
KLLA0F12430g	0.240136	-0.150099	-0.791149	-1.21048	-1.74052	-0.275214	-1.33492	-1.41545	-1.09794	-1.11572	-0.163726	-0.556258	-0.288625	0.0936775	-0.0292456	-0.148275	-0.652696	-1.44438	-0.22438	-0.281452	0.0839521	-0.113998	-0.0197768	-0.274905	0.547156	-0.0177523	-0.0710644	-0.0544169	0.0317996	-0.893078
KLLA0F12452g	-1.03954	0.0814377	0.250412	0.530979	0.846489	-0.403102	-0.529966	-0.474488	-0.473393	-0.36351	-0.0105222	0.349873	0.156194	0.0569134	0.0582546	-0.102614	0.532695	0.678845	0.286944	0.195301	-0.0314998	-0.0147463	-0.478792	0.385295	-0.0277569	-0.121021	-0.0531597	-0.106716	-0.594068	0.302215
KLLA0F12474g	-2.04132	0.733872	0.81548	0.856003	0.650228	-0.118896	0.202511	0.283991	0.256455	0.442835	0.074547	0.162665	-0.0707662	-0.422842	0.0420885	0.104134	0.123214	0.287237	0.233318	0.291911	-0.070117	-0.037262	-0.375821	-0.0365539	0.928074	-0.206823	0.146385	0.284154	0.211689	-0.539777
KLLA0F12496g	0.384705	-0.0190342	-0.236253	-0.184017	-0.33984	-0.267189	-0.644784	-0.431348	-0.28968	-0.206752	-0.0649428	0.170797	0.313261	0.115889	0.00868541	-0.000879835	0.0540767	0.25695	0.103109	0.14305	0.272416	0.218678	-0.227816	-0.00696507	-0.121538	0.11484	0.0221307	0.116856	0.154143	0.298191
KLLA0F12518g	-0.353538	0.390799	0.104829	-0.692481	-1.78913	-0.117774	0.120361	0.353646	0.447951	0.41593	-0.138891	-0.598064	-0.298844	-0.625954	0.0229095	-0.457246	-1.2851	-2.27873	-0.171589	-0.0935213	-0.102194	0.16062	-0.151785	-0.624149	-0.147701	0.0822602	-0.014137	-0.0476149	0.159744	-0.754603
KLLA0F12540g	0.677832	-0.498241	-0.347527	-0.140482	-0.392985	-0.294117	-0.565548	-0.46446	-0.0499502	-0.113219	0.241416	-0.0691241	0.17232	0.253836	0.188776	0.00973272	-0.566508	-1.23149	-0.367191	-0.332143	0.00245118	-0.228523	0.270384	-0.465375	0.36818	0.162212	-0.221715	0.196588	0.28518	-0.822095
KLLA0F12562g	1.00882	-0.703872	-2.60201	-2.97989	-3.03827	-0.987527	-2.67722	-2.82903	-2.49885	-2.38981	-0.352406	-1.14412	0.0522592	0.816801	-0.0873946	-0.216067	-0.724867	-2.13847	-0.704927	-1.28741	0.0570541	-0.0659713	-0.0375986	-1.09056	-0.915853	0.0901149	0.0229995	0.164503	0.175539	-1.5638
KLLA0F12584g	0.87305	-0.332076	-1.04955	-1.39098	-1.47383	-0.276289	-0.690641	-0.62889	-0.529395	-0.672525	-0.300842	0.0177475	0.0362266	0.398588	-0.134736	-0.571447	-1.01501	-0.75463	-0.41147	-0.390007	0.0122346	-0.0156736	-0.209492	-0.402506	-0.449744	0.176748	-0.117569	-0.140827	-0.439904	-0.301511
KLLA0F12606g	0.515743	0.214774	0.871748	0.940325	1.14825	0.298337	0.734568	0.921459	0.87998	0.762905	0.0755606	0.26178	-0.0758385	-0.284281	-0.152949	-0.365564	-0.208933	0.0430291	0.206454	0.153037	0.186341	0.195144	-0.0863566	0.683577	0.410668	0.242597	0.0243396	-0.067451	-0.154581	0.900136
KLLA0F12628g	1.43923	0.0907985	1.315	1.48869	2.2581	0.737321	2.35562	3.00756	3.57582	3.49171	0.792941	3.35093	2.66184	-0.0908128	0.127126	0.401704	2.69142	1.61606	2.33406	3.49883	1.01595	0.364582	1.41357	6.1246	6.51691	0.894448	-0.115704	-0.201499	1.36787	8.88968
KLLA0F12650g	-0.427809	0.13452	0.629022	0.956648	0.912508	0.520402	1.24973	1.40057	1.43858	1.45933	0.207803	0.49795	0.186942	0.0980945	-0.0491038	-0.240022	0.139719	0.556629	0.335798	0.461122	0.401867	0.270976	0.0394504	0.663336	0.399632	0.293341	0.190618	0.335317	0.430518	1.1068
KLLA0F12672g	-1.70785	0.184143	0.776791	0.896986	0.896997	0.255886	0.862457	1.32003	1.13787	1.0761	0.328238	0.65733	0.240645	-0.144343	0.202663	0.244359	0.395408	0.792935	0.472232	0.68055	0.237946	0.0771087	0.0997318	1.10002	0.804137	-0.0196323	0.0409554	0.228206	0.333577	1.70773
KLLA0F12694g	0.346151	-0.596604	-0.973328	-0.767517	-0.282679	-2.5931	-2.27403	-1.23715	-0.916333	-0.841858	-0.389501	-0.527126	0.856932	0.911495	0.0715333	0.435049	-0.326662	-0.827016	-2.42977	-0.424005	0.288896	0.0633036	-0.797638	-1.7566	-0.381067	0.0418774	-0.0950901	-0.114491	0.187195	-0.474933
KLLA0F12760g	-4.05264	-0.421126	2.25032	2.39716	1.29999	0.314271	-0.00539041	-0.191111	-0.013641	0.199257	0.59587	0.567443	-1.41961	-0.963393	-0.0311542	-0.421782	-0.115151	-0.238622	0.37372	0.0772762	-0.966418	-0.949813	-0.136289	0.189201	0.00197133	-0.623415	0.0455716	0.0802179	0.598169	0.0478128
KLLA0F12782g	-3.67145	0.556933	1.18807	0.977172	0.666779	0.586637	1.33902	1.52736	1.60529	1.62231	0.0490655	-0.262211	-0.697215	-0.751256	0.154399	0.0331095	0.157816	0.291667	0.208376	0.163527	-0.449247	-0.355035	-0.37589	-0.190176	-0.116822	-0.752344	0.21098	-0.0696948	-0.627801	-0.0341482
KLLA0F12804g	1.52969	-0.37973	-1.75157	-2.01138	-1.8244	-0.409285	-0.758471	-0.933373	-0.93132	-0.993003	-0.417512	-0.665281	0.239891	0.515671	-0.0894053	-0.115172	-0.757616	-1.24336	-1.19766	-0.139406	0.405283	0.157692	-0.112057	-1.6665	-0.229385	0.295261	0.0092973	0.0484815	-0.0394265	-1.72271
KLLA0F12826g	0.168441	-0.294376	-0.87826	-1.11853	-1.1915	-0.719557	-0.570934	-0.668604	-0.734308	-0.957765	-0.507898	-0.404183	0.0923484	0.310347	0.198407	0.245897	-0.517381	-0.561646	-0.839543	-0.666062	-0.62364	-0.481375	-0.858398	-1.25997	-0.705065	-0.424145	0.0431896	-0.0171419	-0.320464	-0.874014
KLLA0F12848g	-0.312248	-0.00834775	-0.228185	-0.519421	-0.797251	0.0413246	0.267747	0.232209	0.312285	0.399752	0.199314	0.139214	-0.0125334	-0.466494	-0.153046	-0.106693	0.106205	0.204584	0.231793	0.0128832	-0.328199	-0.0477594	0.597051	0.368445	0.610086	0.0627637	0.0296444	0.0894782	0.353427	0.245166
KLLA0F12892g	-0.182892	0.0586182	0.192348	0.354639	0.540812	-0.174907	-0.217107	-0.176602	-0.172983	-0.102584	0.143593	0.14509	0.114024	0.138489	-0.0590353	-0.410511	-0.715635	-0.217849	0.102174	-0.0297579	-0.0508193	-0.215909	0.0390363	-0.0806858	-0.228065	-0.0248491	-0.0141388	-0.156263	-0.0477194	-0.12306
KLLA0F12914g	0.270833	-0.214809	-0.207531	-0.45485	0.0145399	-0.316992	0.559602	0.562722	0.522337	0.168536	-0.178241	0.274562	-0.0949186	-0.284981	-0.192428	-0.359041	-0.0809026	0.578698	0.180196	0.191021	-0.0463965	0.0951124	-0.115565	0.375521	-0.410039	-0.145502	-0.133051	-0.0498257	0.298094	0.192199
KLLA0F12936g	-2.63735	0.18948	0.126316	-0.595596	-1.21393	-0.315172	0.789302	0.925278	0.812738	0.721702	0.26561	0.318179	0.396163	-0.327181	0.0857326	-0.534863	0.208667	1.50531	0.389943	0.581963	-0.198136	-0.0854679	0.0155013	0.531591	0.43379	-0.422291	-0.00184253	-0.0633589	0.136645	1.48462
KLLA0F12958g	-0.173205	0.00904297	0.196227	0.106044	0.175262	0.335626	0.472886	0.156979	0.0946938	0.20857	-0.397833	-0.189419	-0.449792	-0.288024	-0.243371	-1.03504	-0.648297	-0.400293	0.083068	-0.321347	-0.302287	-0.0866457	-0.242843	-0.230072	0.441401	-0.00614671	-0.0362893	-0.127045	-0.68239	-0.00604755
KLLA0F12980g	-1.51027	0.029032	-0.274208	-0.75901	-1.36647	-0.301232	-0.694441	-0.583814	-0.480136	-0.231191	-0.116787	-0.317063	-0.312088	-0.269317	-0.092386	-0.365831	-0.723971	-0.749216	-0.101285	-0.128921	0.00360055	-0.0572351	-0.0143654	-0.0165411	-0.0395547	-0.0339295	0.0483578	0.0120499	0.139717	-0.0640829
KLLA0F13002g	-0.204468	-0.0818335	-0.0963794	-0.445282	-0.707403	-0.833985	-0.595985	-0.496349	-0.601063	-0.889464	0.469347	-0.0832626	-0.0526304	-0.0271149	0.013663	-0.518432	-0.353734	-0.358691	-0.0498804	-0.149995	0.000899543	-0.141791	0.260046	0.00769936	-0.198458	-0.0607167	-0.0260835	0.0093912	-0.0854769	-0.184532
KLLA0F13024g	-0.18361	0.899873	2.73933	3.80596	4.28815	0.257995	0.208321	0.424619	0.42778	0.0830194	-0.108017	-1.24815	-1.28425	-1.25608	0.104861	0.137296	-0.197528	-0.602455	-0.528305	-0.541959	-0.579957	-0.243444	-0.0961237	-0.738879	-0.925867	-0.366932	-0.0769356	-0.153284	-0.229716	-0.430143
KLLA0F13046g	-1.23974	-0.255218	2.32146	3.42106	4.07473	0.548081	0.856763	0.346942	0.0315778	-0.164497	0.404811	0.895379	-1.00237	-0.686479	-0.0748906	-0.433584	-0.237354	1.89346	0.504382	-0.151372	-0.685302	-0.291703	0.546854	1.0858	-0.668824	-0.173772	-0.109357	-0.133197	0.0368098	0.784821
KLLA0F13068g	1.10207	0.0609218	0.403743	0.459095	0.601977	0.382636	0.491049	0.273489	0.279439	0.396264	-0.488534	-0.0896694	-0.0880514	-0.0857474	-0.131953	-0.542312	-0.313289	-0.0915853	0.116949	0.00965299	0.0819044	-0.0130688	-0.800266	0.189704	-0.177029	-0.105821	0.0447761	-0.179161	-0.567581	0.122085
KLLA0F13090g	1.16665	-0.115957	0.0779623	0.273197	1.02918	0.29442	0.902869	0.534451	0.480433	0.19405	-0.348146	-0.197641	0.237682	0.394965	0.0258102	0.0123614	0.166262	0.415886	-0.102837	0.157471	0.167435	-0.149719	-0.228468	0.105412	0.552136	0.255816	-0.0371102	-0.230123	-0.43113	-0.0866083
KLLA0F13112g	1.31364	-0.187224	-0.0324107	0.0207546	0.281759	0.7186	0.831427	0.376604	0.155422	0.365356	0.052266	0.3855	0.161936	0.396716	-0.123316	-0.659817	-0.190085	0.675947	-0.0311081	-0.192401	-0.023969	-0.164801	-0.359552	-0.179962	-0.309429	-0.108667	-0.0854052	-0.594673	-0.502376	-0.206134
KLLA0F13134g	0.743318	-0.431298	-0.62105	-0.349409	-0.428222	0.643403	0.832193	0.276528	0.136871	0.519827	0.102842	0.518892	0.159831	0.278376	-0.0545513	0.170572	0.510305	0.384183	-0.0022562	-0.0276091	-0.0822675	-0.12936	0.0230714	0.329776	0.152275	0.00394967	0.0067091	-0.0579668	-0.0641793	0.197486
KLLA0F13156g	-0.0966285	0.0471413	0.208794	-0.117056	-0.149041	-0.156564	-0.975372	-0.614903	-0.441033	-0.425186	-0.489342	-0.836279	-0.50428	-0.0880584	-0.362307	-1.11226	-1.53769	-0.984834	-0.54689	-0.212861	0.157129	-0.207143	-0.7345	-0.507859	0.057237	0.330994	-0.0973698	-0.301187	-0.567455	-0.353921
KLLA0F13178g	-0.346306	0.183246	0.759055	0.854034	0.811832	-0.0931752	-0.498351	-0.510046	-0.354005	-0.201629	0.189152	-0.347463	-0.498559	-0.213255	-0.127801	-0.403788	-0.353404	-0.13464	-0.226136	-0.206172	0.0909851	-0.0988799	0.0851124	-0.243072	0.036129	0.300708	-0.0565826	0.153773	0.215139	-0.590916
KLLA0F13200g	-0.0555092	1.87636	2.01782	1.92652	1.86947	2.47739	2.56619	2.23471	1.80833	1.41203	-0.0386524	0.163294	-0.363102	-1.20811	-0.0533435	-0.385885	-0.422587	-0.0710738	1.58413	1.20338	0.61261	0.582462	0.721095	0.994234	0.786167	0.719064	-0.0573763	-0.0546198	-0.025726	0.0852152
